configuration_id,configuration,track,instance_id,family,params,reference_type,reference,valid,objective,relative_quality,source_file,source_sha256,source_line,source_pointer,source_configuration
fable,Claude Fable 5.1 medium,tool-free,schur-133b39146db2,schur,"{""k"": 7}",published,1696,True,1093,0.6444575471698113,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,90,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,schur-4f4fcef4287a,schur,"{""k"": 6}",published,536,True,400,0.746268656716418,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,91,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,schur-16d4130a2932,schur,"{""k"": 8}",published,5362,True,3604,0.6721372622155912,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,93,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,covering-96b61f7899e7,covering,"{""k"": 7, ""t"": 4, ""v"": 18}",published,126,True,180,0.7,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,94,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,covering-551581f999ca,covering,"{""k"": 6, ""t"": 3, ""v"": 30}",published,225,True,260,0.8653846153846154,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,96,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,covering-e208a41ac8b5,covering,"{""k"": 6, ""t"": 3, ""v"": 24}",published,116,True,124,0.9354838709677419,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,95,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,shannon-4d7467466a4c,shannon,"{""d"": 24, ""q"": 7}",construction,1941100559147,False,0,0.0,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,97,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,shannon-dbd709082fa3,shannon,"{""d"": 40, ""q"": 7}",construction,329100478707380211841,False,0,0.0,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,98,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,shannon-3ba3fb861c12,shannon,"{""d"": 48, ""q"": 9}",construction,3433683820292512484657849089281,False,0,0.0,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,99,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,shannon-feb50364a0a8,shannon,"{""d"": 64, ""q"": 9}",construction,47890060730248079154410960106868188422724,True,47890060730248079154410960106868188422724,1.0,bench/results/claude-fable-5-1-headless-medium@128k#A3.jsonl,f8bc86d142439a8c7c26bccf5c2c46c09271bb48ed0a2fe1948da64c3bac77f9,100,,headless-medium@128k#A3
fable,Claude Fable 5.1 medium,tool-free,trifference-f9a51728af9d,trifference,"{""m"": 1, ""n"": 64, ""representation"": ""certified""}",construction,19683,True,19683,1.0,bench/results/claude-fable-5-1-headless-medium@128k#T1.jsonl,6e76a78e35cef69db6b48038383d014406234c523daea77baaedc0afcf4b1eb9,1,,headless-medium@128k#T1
fable,Claude Fable 5.1 medium,tool-free,trifference-0809543b57d9,trifference,"{""m"": 1, ""n"": 96, ""representation"": ""certified""}",construction,531441,True,531441,1.0,bench/results/claude-fable-5-1-headless-medium@128k#T2.jsonl,fa8fcc00bb46428ba880011220f9302efa03efe70eaedf719f187cd6998bf3bd,1,,headless-medium@128k#T2
fable,Claude Fable 5.1 medium,tool-free,trifference-144e830d3cd7,trifference,"{""m"": 1, ""n"": 144, ""representation"": ""certified""}",construction,387420489,True,387420489,1.0,bench/results/claude-fable-5-1-headless-medium@128k#T3.jsonl,f6d58af48fb2179a90fbdae8e41e1fdb0d881f6f30684e9d76c7724e761d8780,1,,headless-medium@128k#T3
fable,Claude Fable 5.1 medium,tool-free,trifference-2878b90f82e4,trifference,"{""m"": 1, ""n"": 192, ""representation"": ""certified""}",construction,10460353203,True,10460353203,1.0,bench/results/claude-fable-5-1-headless-medium@128k#T4.jsonl,552a9557cfa449c246d459637fa09433a2250587663943721e6da927f1fa689f,1,,headless-medium@128k#T4
fable_high,Claude Fable 5.1 high,tool-free,capset-e561943a0230,capset,"{""d"": 10}",published,2432,True,2240,0.9210526315789473,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,2,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,capset-fb287354fb10,capset,"{""d"": 11}",published,5504,True,5040,0.9156976744186046,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,3,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,labs-8e3bca55269d,labs,"{""N"": 280}",construction,5.577689243027889,True,5.496354458777342,0.9854178351093662,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,4,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,labs-0b0c9e75a95d,labs,"{""N"": 375}",construction,5.919058843336981,True,5.105838355965434,0.8626098322561905,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,5,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,labs-69bcd35b5eda,labs,"{""N"": 357}",construction,5.862419503219871,True,5.662386706948641,0.9658787986493691,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,1,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,labs-112648954874,labs,"{""N"": 281}",construction,5.65299255441008,True,5.592138810198301,0.9892351274787536,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,6,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,labs-824c59888322,labs,"{""N"": 240}",construction,5.858421480878763,True,5.458680818802123,0.9317664897649736,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,7,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn-c4d41ce5a93d,heilbronn,"{""n"": 46}",construction,0.00047375,True,0.00055161,1.1643482849604223,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,8,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn-0c621382b805,heilbronn,"{""n"": 26}",construction,0.002620975,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,9,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn-a5c5c8aa2e3f,heilbronn,"{""n"": 40}",construction,0.0006907,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,10,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn-d9588eea537f,heilbronn,"{""n"": 50}",construction,0.0002857,True,0.00019584,0.6854742737136856,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,11,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn-ce0964a3b547,heilbronn,"{""n"": 48}",construction,0.00037548,True,0.00041664,1.109619686800895,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,12,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing-7c7466431087,kissing,"{""d"": 14}",published,1932,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,13,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing-0e2702baa0cb,kissing,"{""d"": 15}",published,2564,True,1710,0.6669266770670826,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,14,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,corners-5c0a651526bb,corners,"{""n"": 138}",construction,3120,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,15,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,corners-df38f45e8b38,corners,"{""n"": 183}",construction,4698,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,16,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,corners-dce415bc82c9,corners,"{""n"": 150}",construction,3504,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,17,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,corners-299b1caf450c,corners,"{""n"": 162}",construction,3888,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,18,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,corners-b92c953c9648,corners,"{""n"": 185}",construction,4786,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,19,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing_theta-48ea4a32bea2,kissing_theta,"{""cos100"": 24, ""d"": 12}",construction,28,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,20,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing_theta-88cc99fc7fbd,kissing_theta,"{""cos100"": 39, ""d"": 12}",construction,152,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,21,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing_theta-18c29aeaf14f,kissing_theta,"{""cos100"": 36, ""d"": 14}",construction,124,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,22,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing_theta-6cdc8634ec21,kissing_theta,"{""cos100"": 39, ""d"": 14}",construction,132,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,23,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing_theta-5c1803b86d2d,kissing_theta,"{""cos100"": 36, ""d"": 12}",construction,152,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,24,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn_shape-170f6064b3d7,heilbronn_shape,"{""T"": [[9026, 8197], [1769, 9178], [7298, 1276]], ""n"": 32}",construction,0.0014884960025223,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,25,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn_shape-0cef36bc9728,heilbronn_shape,"{""T"": [[578, 9933], [8598, 7337], [2075, 588]], ""n"": 34}",construction,0.0010042824240598402,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,26,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn_shape-0e86da8665f2,heilbronn_shape,"{""T"": [[411, 7999], [9004, 9890], [3031, 713]], ""n"": 31}",construction,0.0016863811501138092,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,27,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn_shape-4efe4b6d2f48,heilbronn_shape,"{""T"": [[7922, 8793], [9917, 1548], [1510, 3942]], ""n"": 40}",construction,0.0005937004438679532,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,28,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,heilbronn_shape-7654620d3ab8,heilbronn_shape,"{""T"": [[526, 8526], [8696, 8279], [8084, 1688]], ""n"": 26}",construction,0.003982656623191187,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,29,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,matmul-ffd9b6a99452,matmul,"{""m"": 4, ""n"": 4, ""p"": 5}",published,61,True,65,0.9384615384615385,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,30,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,matmul-7c87a93e97c3,matmul,"{""m"": 5, ""n"": 5, ""p"": 5}",published,93,True,110,0.8454545454545455,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,31,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,degdiam-698a36ec659c,degdiam,"{""d"": 4, ""k"": 5}",published,364,True,61,0.16758241758241757,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,32,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,degdiam-550afae4f1d9,degdiam,"{""d"": 7, ""k"": 3}",published,168,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,33,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,degdiam-1bb88a3f7ec5,degdiam,"{""d"": 4, ""k"": 4}",published,104,True,63,0.6057692307692307,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,34,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,degdiam-69fe33ce30ae,degdiam,"{""d"": 3, ""k"": 7}",published,196,True,102,0.5204081632653061,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,35,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,lineq-dbd7ed2a31a1,lineq,"{""a"": 3, ""b"": 4, ""n"": 19044}",construction,630,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,36,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,lineq-8e24e186040f,lineq,"{""a"": 2, ""b"": 5, ""n"": 18883}",construction,609,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,37,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,lineq-9920caf37ad6,lineq,"{""a"": 2, ""b"": 3, ""n"": 17965}",construction,523,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,38,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,lineq-3e1492fbf38e,lineq,"{""a"": 3, ""b"": 4, ""n"": 13312}",construction,512,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,39,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,lineq-4cf345605795,lineq,"{""a"": 3, ""b"": 4, ""n"": 6248}",construction,349,True,300,0.8595988538681948,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,40,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,apfree_q-01c7215e28dc,apfree_q,"{""n"": 6, ""q"": 5}",published,649,True,625,0.963020030816641,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,41,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,apfree_q-ea15a8323290,apfree_q,"{""n"": 5, ""q"": 5}",published,194,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,42,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,mols-9f35e847148f,mols,"{""n"": 14}",published,4,True,2,0.5,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,43,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,mols-7c78ac4f7920,mols,"{""n"": 10}",published,2,True,2,1.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,44,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,mols-934e5656a894,mols,"{""n"": 18}",published,5,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,45,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,capset-253c1b38c406,capset,"{""d"": 9}",published,1082,True,1008,0.9316081330868762,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,46,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,kissing-a4c5596cf65f,kissing,"{""d"": 13, ""representation"": ""quadratic""}",published,1154,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,47,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,matmul-857618e58878,matmul,"{""m"": 5, ""n"": 4, ""p"": 5}",published,76,True,85,0.8941176470588236,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,48,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,degdiam-b8f67d96ee68,degdiam,"{""d"": 6, ""k"": 3}",published,111,True,55,0.4954954954954955,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,49,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,degdiam-708cd938b766,degdiam,"{""d"": 5, ""k"": 4}",published,212,True,84,0.39622641509433965,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,50,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,degdiam-71d28a377ba1,degdiam,"{""d"": 3, ""k"": 6}",published,132,True,126,0.9545454545454546,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,51,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,apfree_q-84ab372c1270,apfree_q,"{""n"": 4, ""q"": 7}",construction,103,True,147,1.4271844660194175,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,52,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,mols-dfb4c3a55793,mols,"{""n"": 15}",published,4,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,53,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,mols-5e98497ace6a,mols,"{""n"": 12}",published,5,True,3,0.6,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,54,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,mols-0e29c62754e2,mols,"{""n"": 20}",published,4,True,3,0.75,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,55,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,schur-133b39146db2,schur,"{""k"": 7}",published,1696,True,1201,0.7081367924528302,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,56,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,schur-4f4fcef4287a,schur,"{""k"": 6}",published,536,True,400,0.746268656716418,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,57,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,schur-16d4130a2932,schur,"{""k"": 8}",published,5362,True,3960,0.7385303991048117,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,58,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,covering-96b61f7899e7,covering,"{""k"": 7, ""t"": 4, ""v"": 18}",published,126,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,59,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,covering-551581f999ca,covering,"{""k"": 6, ""t"": 3, ""v"": 30}",published,225,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,60,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,covering-e208a41ac8b5,covering,"{""k"": 6, ""t"": 3, ""v"": 24}",published,116,True,124,0.9354838709677419,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,61,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,shannon-4d7467466a4c,shannon,"{""d"": 24, ""q"": 7}",construction,1941100559147,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,62,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,shannon-dbd709082fa3,shannon,"{""d"": 40, ""q"": 7}",construction,329100478707380211841,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,63,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,shannon-3ba3fb861c12,shannon,"{""d"": 48, ""q"": 9}",construction,3433683820292512484657849089281,True,3433683820292512484657849089281,1.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,64,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,shannon-feb50364a0a8,shannon,"{""d"": 64, ""q"": 9}",construction,47890060730248079154410960106868188422724,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#A3.jsonl,88ed1fd4256163151a44b220195abb1be43c163e33d95317749fc0be51e54524,65,,headless-high@128k.frozen69#A3
fable_high,Claude Fable 5.1 high,tool-free,trifference-f9a51728af9d,trifference,"{""m"": 1, ""n"": 64, ""representation"": ""certified""}",construction,19683,False,0,0.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#T1.jsonl,7adaef4feb3f4cfe9ad8cc26f3ff55b07388fb558905d8400755d3da238c7805,1,,headless-high@128k.frozen69#T1
fable_high,Claude Fable 5.1 high,tool-free,trifference-0809543b57d9,trifference,"{""m"": 1, ""n"": 96, ""representation"": ""certified""}",construction,531441,True,531441,1.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#T2.jsonl,7e5a612e46e15ad041fa23bb0965362aeba212b10fcd16ef8febac3acb46beb8,1,,headless-high@128k.frozen69#T2
fable_high,Claude Fable 5.1 high,tool-free,trifference-144e830d3cd7,trifference,"{""m"": 1, ""n"": 144, ""representation"": ""certified""}",construction,387420489,True,387420489,1.0,bench/results/claude-fable-5-1-headless-high@128k.frozen69#T3.jsonl,0b5abb9b39c71e7c12729bdb4a14d4f609570553c461e662a6e06368bbc17a37,1,,headless-high@128k.frozen69#T3
